optimizer,estimator,generator,acquisitor,Wp0,Wn0,Wp2,Wp1,Wn2,Wn1,t_phl,t_plh,v_il,v_ih,cost,time_stamp
gbrt_minimize,GBRT,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227544953106634,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,232115-211111
gbrt_minimize,GBRT,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,232223-211111
gbrt_minimize,GBRT,sobol,PI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546383759644,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,232309-211111
gbrt_minimize,GBRT,sobol,gp_hedge,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,232436-211111
gbrt_minimize,GBRT,halton,LCB,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.9273534772121987,2.0507286123410795,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,232628-211111
gbrt_minimize,GBRT,halton,EI,5.852546322641169e-06,4.1448753930014027e-07,1.082522699058997e-06,1.0304078736472678e-06,1.027259094451545e-06,3.2761699401174867e-06,1.4797510158388893,2.3013690490484535,9.208176443564753e-10,1.0658807170216278e-09,0.7596740712292752,232735-211111
gbrt_minimize,GBRT,halton,PI,1.7312989796624213e-06,5.769375676242753e-07,1.455311870758425e-06,2.335749906314463e-06,4.418501358774775e-07,1.601051481850869e-06,1.2077781461727501,1.9008125845908912,8.198663969949394e-10,9.59171408965176e-10,0.35437099989660337,232915-211111
gbrt_minimize,GBRT,halton,gp_hedge,1.7312989796624213e-06,5.769375676242753e-07,1.455311870758425e-06,2.335749906314463e-06,4.418501358774775e-07,1.601051481850869e-06,1.2077780411979242,1.9008125845908892,8.198663969949394e-10,9.59171408965176e-10,0.35437099989660337,233002-211111
gbrt_minimize,GBRT,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,233103-211111
gbrt_minimize,GBRT,hammersly,EI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097088793255494,1.6361945037786445,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,233233-211111
gbrt_minimize,GBRT,hammersly,PI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,233322-211111
gbrt_minimize,GBRT,hammersly,gp_hedge,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097088793255494,1.6361945037786445,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,233514-211111
gbrt_minimize,GBRT,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219737503599,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,233659-211111
gbrt_minimize,GBRT,lhs,EI,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803274082592446,233746-211111
gbrt_minimize,GBRT,lhs,PI,9.009452973299735e-06,5.669255972005006e-07,4.010773187637868e-06,1.1100619365523571e-06,4.1398265562239007e-07,9.443590648896304e-07,1.3414738552196965,1.926381073077778,9.922320742816737e-10,1.0014584717055186e-09,0.5105412743825891,233940-211111
gbrt_minimize,GBRT,lhs,gp_hedge,0.0001477840162100652,1.1547437292336166e-05,3.970696428484908e-05,1.8723241320109605e-06,2.6798665335838364e-05,1.1376295813621906e-06,1.3442701081698545,2.3561200382802436,8.375837801111174e-10,5.843352468559715e-10,0.529071685300714,234112-211111
gbrt_minimize,GBRT,grid,LCB,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929695302243,2.051206370491716,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,234203-211111
gbrt_minimize,GBRT,grid,EI,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929801146018,2.0512064257942146,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,234302-211111
gbrt_minimize,GBRT,grid,PI,3.853950951300894e-06,0.00010349867002839021,1.4197048814658554e-06,5.122529977609785e-05,7.330947669570746e-05,3.0649463599692956e-06,1.2949855742062286,1.8389545361275257,4.749010074078797e-10,6.998490675869107e-10,0.6292602390476053,234425-211111
gbrt_minimize,GBRT,grid,gp_hedge,3.853950951300894e-06,0.00010349867002839021,1.4197048814658554e-06,5.122529977609785e-05,7.330947669570746e-05,3.0649463599692956e-06,1.2949855730986177,1.8389545361275283,4.749010074078797e-10,6.998490675869107e-10,0.6292602390476053,234513-211111
gp_minimize,GP,random,LCB,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,234702-211111
gp_minimize,GP,random,EI,5.162562337579975e-06,5.6456373800807645e-05,3.0279287260848956e-06,0.00013172631660883852,2.766553204982746e-06,1.901062330383752e-06,1.4104228267181944,1.5995920045242125,9.606915263304927e-10,8.092930769976192e-10,0.43693481151732594,234945-211111
gp_minimize,GP,random,PI,5.219192433662686e-06,1.930441014199831e-06,4.011054707397713e-06,5.099595963961924e-05,1.519716973327108e-06,2.6263241331615417e-05,1.31561762078104,1.8796904707184878,7.255884781898203e-10,6.070477454045431e-10,0.3957292892930923,235107-211111
gp_minimize,GP,random,gp_hedge,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,235342-211111
gp_minimize,GP,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,235632-211111
gp_minimize,GP,sobol,EI,4.784168961722089e-05,4.726249547193879e-06,1.924219131910955e-06,9.703580258145284e-07,8.858007439910306e-06,8.002623023935805e-07,1.4142516828146945,2.26619056411638,8.374865245741603e-10,9.426370795040384e-10,0.4348973514589137,235756-211111
gp_minimize,GP,sobol,PI,0.00015000000000000004,5.824561343823838e-05,1.7769345027090867e-05,1.0925645228510612e-06,4.000000000000001e-07,4.7602789191690044e-07,1.493169175396979,1.503657257932254,8.170601972778968e-10,7.746869812308432e-10,0.3879114487354771,000027-211112
gp_minimize,GP,sobol,gp_hedge,0.0001260492394225728,2.720448270566871e-05,1.1929798096896919e-05,1.256825864266962e-06,2.560394553851434e-05,7.009995865872231e-07,1.4743169607594948,1.9907936192296405,7.936149515330726e-10,8.02262256627273e-10,0.12381554053301173,000248-211112
gp_minimize,GP,halton,LCB,4.967597639290657e-06,6.077071841256545e-07,3.859092369086948e-06,5.14425174265592e-06,6.2843673869283e-07,9.749664074511637e-06,1.3005468755726695,2.0419945740476217,9.084151209037827e-10,5.44283729198014e-10,0.5389728840398723,000457-211112
gp_minimize,GP,halton,EI,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,000720-211112
gp_minimize,GP,halton,PI,3.5132657651911526e-06,1.6845348647500714e-05,1.4944122446681868e-05,1.2701026340054384e-05,9.593009881968915e-06,9.094865447230659e-07,0.7696436605832899,1.8864833563588868,7.86043230505129e-10,5.398099744979845e-10,0.8051497303481152,000932-211112
gp_minimize,GP,halton,gp_hedge,5.877451077117776e-06,1.0046275137781379e-06,8.835487817370326e-07,8.009924651901142e-06,1.5886349718592834e-06,5.299056356361578e-05,1.6308467954373922,2.150323563501367,1.081580602857457e-09,7.118421407881215e-10,0.7729377734384304,001057-211112
gp_minimize,GP,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,001347-211112
gp_minimize,GP,hammersly,EI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097088793255494,1.6361945037786445,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,001600-211112
gp_minimize,GP,hammersly,PI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.45794278423997004,001721-211112
gp_minimize,GP,hammersly,gp_hedge,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097088793255494,1.6361945037786445,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,001940-211112
gp_minimize,GP,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,002250-211112
gp_minimize,GP,lhs,EI,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.3212197414977298,2.261775024929997,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,002416-211112
gp_minimize,GP,lhs,PI,1.0454058725919093e-05,5.8555843100762745e-05,4.000000000000001e-07,1.0981392008912263e-06,4.5632771097696996e-06,5.424282117131955e-07,1.4997906271281831,1.4997877884743196,6.78040290580384e-10,8.507532456292211e-10,0.5577249279381364,002552-211112
gp_minimize,GP,lhs,gp_hedge,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,002823-211112
gp_minimize,GP,grid,LCB,7.475754472641704e-06,1.0624835145851049e-06,5.738069780034388e-06,6.9095832052901925e-06,1.456864309858964e-06,4.041221326975308e-05,1.2770921651899134,2.100681255804163,8.905316484231207e-10,7.279137292925952e-10,0.3345506908938296,003029-211112
gp_minimize,GP,grid,EI,5.662622371928973e-05,0.00015000000000000004,8.652520584562605e-07,9.76553420151101e-07,4.000000000000001e-07,4.000000000000001e-07,1.5480722823123072,1.5480687126258537,7.577418692505944e-10,8.33894731044893e-10,0.4480422615963002,003315-211112
gp_minimize,GP,grid,PI,8.094688352357445e-06,2.6063795332285884e-05,4.000000000000001e-07,1.1130279676115484e-06,4.000000000000001e-07,4.000000000000001e-07,1.546719018819496,1.546703446564171,7.678115920839446e-10,8.455005584551145e-10,0.449647744563071,003445-211112
gp_minimize,GP,grid,gp_hedge,2.696318709748512e-06,1.068141398845385e-06,1.0932740620361136e-06,6.39517260002258e-06,1.3911082924288224e-05,9.956377761636724e-06,1.3681290984716488,2.683929491243534,8.343308266489657e-10,6.772067351334954e-10,0.5862081742987961,003707-211112
gp_minimize,RF,random,LCB,6.705790023222812e-06,9.914783491815288e-05,1.871017332807212e-05,4.104490827638319e-06,8.50476527131924e-05,7.977076381007139e-07,0.83646203867314,2.014187132691438,7.201097496079001e-10,8.867919731869733e-10,0.6216677111253317,004022-211112
gp_minimize,RF,random,EI,1.1061121790792872e-05,0.0001430026369245561,1.2340434400597359e-05,2.968856975220318e-06,0.00013324444165084995,6.530234469773209e-07,1.1222484456288897,2.057051300788839,8.124247941054819e-10,9.52219636474183e-10,0.42940829504182454,005227-211112
gp_minimize,RF,random,PI,7.231838468658781e-05,1.798236281155966e-06,4.8186908721867274e-05,1.342024005785571e-06,1.0990353324864341e-06,1.3223868497671258e-06,1.1447640794069747,1.795448335672674,6.865996660110341e-10,7.718190531136315e-10,0.4082605542317012,010452-211112
gp_minimize,RF,random,gp_hedge,8.48254343124321e-06,1.051719489971331e-06,7.400022899018784e-07,1.4278024515188517e-06,9.120277600716231e-07,8.75139300654001e-07,1.5535509215139387,1.967059909861152,8.00639110565271e-10,6.904148364128559e-10,0.2973074716701933,012018-211112
gp_minimize,RF,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,013400-211112
gp_minimize,RF,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,014645-211112
gp_minimize,RF,sobol,PI,0.000144609142892117,2.2523788053170558e-06,2.1683945304620223e-06,1.1103977592085145e-06,1.9859451248411407e-06,9.324151567015845e-07,1.4722578859301394,1.9536447385495674,6.57618404176219e-10,7.70034702668454e-10,0.3078641101215333,020228-211112
gp_minimize,RF,sobol,gp_hedge,6.343406835431617e-05,1.3189493367490816e-06,4.790516133644657e-06,1.0296128627632886e-06,8.171540855922796e-07,7.007460431531562e-07,1.5198204722860795,1.8326668010956226,8.712182086867415e-10,8.221618941206543e-10,0.30268894217639175,021538-211112
gp_minimize,RF,halton,LCB,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,022833-211112
gp_minimize,RF,halton,EI,3.4528852402118567e-06,4.862798536216841e-05,3.037771673029333e-06,2.062596511150019e-05,7.314136800688527e-05,1.6014297449039194e-06,1.2246342845655325,2.1977779617073883,6.485181280879715e-10,6.053655354776311e-10,0.6525747173808052,024340-211112
gp_minimize,RF,halton,PI,2.234532254345493e-06,2.1312147683924903e-06,9.243535868262867e-06,2.0534894444448605e-05,3.767926385556721e-06,2.3148012011448052e-06,0.7864353670564198,2.2419156520407975,7.91383403253576e-10,7.525038370204129e-10,0.6372965676993212,025715-211112
gp_minimize,RF,halton,gp_hedge,2.234532254345493e-06,2.1312147683924903e-06,9.243535868262867e-06,2.0534894444448605e-05,3.767926385556721e-06,2.3148012011448052e-06,0.7864353670564198,2.2419156520407975,7.91383403253576e-10,7.525038370204129e-10,0.6372965676993212,030949-211112
gp_minimize,RF,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,032739-211112
gp_minimize,RF,hammersly,EI,8.205459169462168e-05,6.894713777907087e-07,7.26537348387629e-06,1.1085604532318444e-06,9.779991177686613e-07,1.824879242001928e-06,1.4973016009266003,2.144648419767452,7.836313820064333e-10,8.152731822974602e-10,0.24848424979129768,034135-211112
gp_minimize,RF,hammersly,PI,1.7062188357778245e-06,2.168032673436647e-06,4.018006766299124e-07,1.422555358060694e-05,3.9840098887633924e-06,1.7980012660830464e-06,1.3695044550905713,2.2642390325775317,7.938467661006143e-10,7.883338426495357e-10,0.19787041330153707,035358-211112
gp_minimize,RF,hammersly,gp_hedge,1.7062188357778245e-06,2.168032673436647e-06,4.018006766299124e-07,1.422555358060694e-05,3.9840098887633924e-06,1.7980012660830464e-06,1.3695044550905713,2.2642390325775317,7.938467661006143e-10,7.883338426495357e-10,0.19787041330153707,040909-211112
gp_minimize,RF,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.3212199257408253,2.2617750973472006,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,042227-211112
gp_minimize,RF,lhs,EI,8.817227306965626e-06,7.724236418805276e-06,8.609248071374454e-07,2.7536762806316608e-06,0.00013619290060701327,2.8178446943766714e-06,1.3081531120234255,2.729036924689681,7.423217596169707e-10,7.765619258748302e-10,0.531899203158189,043448-211112
gp_minimize,RF,lhs,PI,1.6056029072184096e-05,1.6750669997774978e-06,7.120176542288226e-07,2.6269020071722653e-06,1.6054142514625635e-06,4.508910144381474e-05,1.4301830955160435,1.902784147516988,5.424709570434061e-10,8.774430071412098e-10,0.5023232621217382,044902-211112
gp_minimize,RF,lhs,gp_hedge,1.6056029072184096e-05,1.6750669997774978e-06,7.120176542288226e-07,2.6269020071722653e-06,1.6054142514625635e-06,4.508910144381474e-05,1.4301830955160435,1.902784147516988,5.424709570434061e-10,8.774430071412098e-10,0.5023232058732903,050209-211112
gp_minimize,RF,grid,LCB,5.584597685512744e-06,1.5147827121723651e-06,8.156592545802832e-07,2.917494980123428e-06,3.785719811592266e-05,5.447357254927306e-06,1.4089851826384931,2.752850410002477,7.425180470477244e-10,6.215614689608628e-10,0.7503114545184872,052523-211112
gp_minimize,RF,grid,EI,0.0001041424898877887,6.779898661638349e-07,1.9284296768544628e-05,1.8229779851453047e-06,4.521805534974216e-07,6.795651502959767e-06,1.5153667282943555,1.849226965982351,7.690523773362656e-10,6.124034612753348e-10,0.4473525418438736,053914-211112
gp_minimize,RF,grid,PI,5.9224136823271755e-05,5.574849641730066e-05,1.067212033185233e-06,1.3182737766118292e-06,3.310268384762797e-05,5.912828221783315e-07,1.5927565328073987,1.8249621032842627,7.398495149857354e-10,7.933467216503232e-10,0.3274461503211254,055236-211112
gp_minimize,RF,grid,gp_hedge,5.9224136823271755e-05,5.574849641730066e-05,1.067212033185233e-06,1.3182737766118292e-06,3.310268384762797e-05,5.912828221783315e-07,1.592756254520925,1.824962103270305,7.398495149857354e-10,7.933467216503232e-10,0.3274461503211254,060501-211112
gp_minimize,ET,random,LCB,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,061904-211112
gp_minimize,ET,random,EI,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,063203-211112
gp_minimize,ET,random,PI,2.8255408478219433e-05,1.0096277431402908e-05,2.4347206561786097e-05,1.5735123075299221e-06,6.35536861873469e-06,5.475112374366513e-07,1.158111240623303,1.8862559902452243,9.798379885239683e-10,7.844809246648765e-10,0.4190252251977548,064526-211112
gp_minimize,ET,random,gp_hedge,4.344215581626812e-06,6.747534996815045e-06,2.457805272530973e-06,2.0562234774526623e-06,2.406208540386862e-06,5.7059001074559e-07,1.312780444273446,1.7461497063327196,8.084546365694223e-10,7.054943296225247e-10,0.2608089664166954,070036-211112
gp_minimize,ET,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,071455-211112
gp_minimize,ET,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,072811-211112
gp_minimize,ET,sobol,PI,0.00010404696288656275,2.120067134911364e-06,2.815394909156891e-05,1.1398509367177996e-06,7.60264185387359e-07,8.12639241533695e-07,1.353007412716489,1.6566634354249512,7.901457266257239e-10,7.863194539936558e-10,0.18207540918612183,074306-211112
gp_minimize,ET,sobol,gp_hedge,7.42035855316052e-05,8.493638450330417e-07,1.1838390021282451e-05,1.3092458054220805e-06,1.4735059176677164e-06,6.838496712363513e-06,1.3970792105931211,2.189532725183818,6.339191394033605e-10,8.35894020667638e-10,0.4101795870122984,075721-211112
gp_minimize,ET,halton,LCB,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,081038-211112
gp_minimize,ET,halton,EI,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,082541-211112
gp_minimize,ET,halton,PI,2.867706408499645e-06,6.124302403609939e-05,1.5289581987599375e-06,3.559633909415965e-05,6.710322231461663e-07,1.463525221025679e-06,1.3460411834594206,1.471942056960948,5.912861311685447e-10,6.473257485595241e-10,0.699825641485962,084020-211112
gp_minimize,ET,halton,gp_hedge,2.867706408499645e-06,6.124302403609939e-05,1.5289581987599375e-06,3.559633909415965e-05,6.710322231461663e-07,1.463525221025679e-06,1.3460411834594206,1.471942056960948,5.912861311685447e-10,6.473257485595241e-10,0.699825641485962,085325-211112
gp_minimize,ET,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,091212-211112
gp_minimize,ET,hammersly,EI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,092723-211112
gp_minimize,ET,hammersly,PI,2.9483296707566063e-06,5.2360098795563315e-06,1.1419723426160654e-06,2.0434428862962334e-06,6.974538151558293e-06,7.91920065425522e-07,1.3142133955515882,2.1391168944754577,7.714122673974089e-10,7.790719180889027e-10,0.18538638683774994,094017-211112
gp_minimize,ET,hammersly,gp_hedge,2.602715708652256e-06,8.16024867607933e-06,1.7751171164394576e-06,2.2713637355814176e-06,2.382246512272855e-06,4.351963734724086e-07,1.2777668189103528,1.7179587399809264,8.907803383806367e-10,7.953699920904e-10,0.2917645108877004,095535-211112
gp_minimize,ET,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,100909-211112
gp_minimize,ET,lhs,EI,1.3070305973664449e-05,3.65481747893352e-06,8.4645710391947e-06,0.00014406833799417924,1.437683317356991e-06,0.00012528670337670059,1.3966153698573345,1.7746833030246436,8.838898502006032e-10,6.547002939782942e-10,0.41092284732481255,102226-211112
gp_minimize,ET,lhs,PI,4.47075428222831e-05,1.1453636402073466e-06,4.783908436565921e-06,2.4325154572220853e-06,4.83003312432996e-07,3.799161708445068e-05,1.5091577325944439,1.6871579426516283,7.306555360742095e-10,8.343397084331627e-10,0.3822907082142393,103608-211112
gp_minimize,ET,lhs,gp_hedge,2.0268683388438506e-05,1.4635527888518796e-06,3.922292961787407e-06,3.577564507317662e-06,4.4702336732000616e-07,6.369037241187655e-05,1.4650800783193914,1.6432449415836379,7.758793607592906e-10,9.062235406531727e-10,0.4054850136935262,104941-211112
gp_minimize,ET,grid,LCB,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929801146018,2.0512064257942146,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,110804-211112
gp_minimize,ET,grid,EI,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929801146018,2.0512064257942146,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,112225-211112
gp_minimize,ET,grid,PI,5.579860144046155e-06,6.360561110885623e-05,6.7958470090593465e-06,3.0444348690359152e-06,4.250009072059915e-05,5.819113440043135e-07,1.1012753676594242,1.9394411217733194,8.193361544783784e-10,7.402718438243028e-10,0.28848574028139407,113550-211112
gp_minimize,ET,grid,gp_hedge,5.579860144046155e-06,6.360561110885623e-05,6.7958470090593465e-06,3.0444348690359152e-06,4.250009072059915e-05,5.819113440043135e-07,1.1012753676594242,1.9394411217733194,8.193361544783784e-10,7.402718438243028e-10,0.28848899673411044,115120-211112
gp_minimize,GBRT,random,LCB,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.98848283971427,1.5691887028491869,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,120619-211112
gp_minimize,GBRT,random,EI,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828328847531,1.5691887411035768,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,120705-211112
gp_minimize,GBRT,random,PI,0.00014047574427082044,3.929409835726041e-06,3.914384783669975e-05,1.2882392101927414e-06,3.0840285829284076e-06,1.11885917173629e-06,1.2883988809530906,1.8946363321195687,6.851523792761327e-10,7.032676663243365e-10,0.33849702610674703,120813-211112
gp_minimize,GBRT,random,gp_hedge,7.686630733817366e-05,1.9511270234824172e-05,3.578335071836511e-06,1.2985904042671077e-06,2.8591286869126724e-05,6.125122835197936e-07,1.578761709801385,2.1912763280308503,9.564922187621505e-10,7.779137334296138e-10,0.5164076753092983,121021-211112
gp_minimize,GBRT,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227544953106634,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,121112-211112
gp_minimize,GBRT,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,121337-211112
gp_minimize,GBRT,sobol,PI,0.00012318830302860862,1.1588264224366624e-06,7.025491486890843e-07,2.038683128225643e-06,6.724880613947732e-07,3.864788115021976e-05,1.5232026638917402,1.723179275319211,7.216991448899535e-10,9.023946034858454e-10,0.4704858634652529,121529-211112
